overall,reviewerID,asin,reviewerName,unixReviewTime
5.0,A278TAD8NOYBK0,B00HRQB28Y,Scott Turner,1449964800
5.0,A10VA5QS5P57N4,B00HRQB28Y,stevefoobar,1443225600
5.0,AJ22XNZC2377X,B00HRQB28Y,Kevin der Kinderen,1429660800
1.0,A25PNM8AM5MUHK,B00HRQB28Y,Michael K. Keilhofer,1418947200
5.0,A19HT7YC1UW3D6,B00HRQB28Y,Amazon Customer,1418428800
5.0,A1W41I7MW62L9R,B00HRQB28Y,Tom Funkte,1415404800
5.0,ABSSWAIOUZ67Y,B00HRQB28Y,Tito,1406419200
4.0,A1CVFUQ1PGSIJL,B00HRQB28Y,T. Adlam,1403136000
4.0,A1E5WXNTI7EO2A,B00HRQB28Y,Sarah B.,1403136000
5.0,A5KMMY627T3W,B00HRQB28Y,TINETQL,1403136000
5.0,A10G4BPT5MGBHY,B00HRQB28Y,Julie Neal,1403136000
5.0,A3G7BEJJCPD6DS,B00HRQB28Y,Clevelander83,1403049600
5.0,A3SX5MZTCZRQLF,B00HRQB28Y,12XU,1403049600
5.0,A3BVN2QBNPBHCR,B00HRQB28Y,Lincoln,1403049600
4.0,A3H4TIVTTA5IBB,B00HRQB28Y,Brian A. Wolters,1402272000
4.0,A6VPK7X53QNAQ,B00HRQB28Y,Zen,1401753600
4.0,A680RUE1FDO8B,B00HRQB28Y,Jerry Saperstein,1401580800
5.0,A3G007LQX6KGOD,B00HRQB28Y,SevereWX,1401321600
3.0,AQCJWSMSURQI2,B00HRQB28Y,A Customer,1401321600
5.0,A1VQHH85U7PX0,B00HRQB28Y,,1401148800
5.0,A3LH77PBDFEO3F,B00HRQB28Y,G. E. Williams,1401062400
4.0,A1BKJNAWJT2TG2,B00HRQB28Y,Southern Mississippi,1400112000
3.0,A3RZOPQ42Q50B1,B00HRQB28Y,Christina Paul,1400112000
5.0,A3TAS1AG6FMBQW,B00HRQB28Y,Jeri Zerr,1400112000
4.0,A2EF8N7ZE7ONWX,B00HRQB28Y,"Snap, Crackle and Pop",1400025600
5.0,A3FFKU2MTCOBM1,B00HRQB28Y,new yorker,1399852800
3.0,A360KI0SUWKUZ2,B00HRQB28Y,M. Ross,1398902400
4.0,AKONYRYHYWYU5,B00HRQB108,R.A. Whitaker,1493337600
4.0,ABVYGB2TKBO8F,B00HRQB108,J. Donaldson,1469059200
1.0,AD406JFNIV3MY,B00HUUBNT0,Neil A.,1419120000
5.0,A2W1J3U322NDVU,B00HUUBNT0,Gloria C,1398297600
5.0,ARWKXFSG5DAFK,B00HV9IM58,Michael0924,1399852800
4.0,A3IYSIAKYOMKTO,B00HV9IM58,Renter,1523491200
5.0,A2XHTJNZS74U3C,B00HV9IM58,darnell groom,1522800000
5.0,A3VZDMCWFVXOVX,B00HV9IM58,Rena End,1517961600
5.0,AJ8U8JIP9DBU8,B00HV9IM58,Made in Alaska,1515542400
5.0,AF3IGCWZRB950,B00HV9IM58,Sherrie H.,1487548800
5.0,A1GILTB120HYCP,B00HV9IM58,Robert M,1483920000
5.0,A2VZ43530IHTJU,B00HV9IM58,dickb,1477267200
4.0,A17NJXNQKWSY62,B00HV9IM58,compatriot,1464048000
5.0,A2Q51L8MVGK5L6,B00HV9IM58,nevrider,1463184000
4.0,ANGGNFE8DXGYC,B00HV9IM58,Perspectech,1460592000
3.0,A3W4D8XOGLWUN5,B00HV9IM58,Michael Kerner,1445385600
1.0,A3NAKHGAT8QSJB,B00HV9IM58,MGhostSoft,1442275200
1.0,A3IW3DNHUZP23U,B00HV9IM58,maholly,1437004800
3.0,A1VF5LN6SHFVFJ,B00HV9IM58,Bask In My Awesomeness,1435536000
5.0,A29VG90T649CSU,B00HV9IM58,Sasha Q.,1428019200
5.0,A226VGZWOEBPGL,B00HV9IM58,Amazon Customer,1412208000
3.0,A1SCANWWQTEG9I,B00HV9IM58,thelastcoyote101,1411689600
4.0,AAEHOTZ1GRAUX,B00HV9IM58,Jim Bernheimer,1410998400
4.0,A47D5C32VLQM2,B00HV9IM58,SirenPrincess,1410825600
4.0,AY6A8KPYCE6B0,B00HV9IM58,Tyson,1410739200
4.0,A1L0SUHFS9LHPA,B00HV9IM58,Jessica Weissman,1410393600
3.0,A2T7GZ74MZI0MN,B00HV9IM58,J. Worth,1410307200
3.0,A9LNWA25IM2DX,B00HV9IM58,R.Suarez,1409875200
5.0,A2XIOXRRYX0KZY,B00HV9IM58,B.L.,1409788800
5.0,A22IDP8YERZ79X,B00HV9IM58,MicheleLK,1409702400
3.0,A8WAYVOKYBLO6,B00HV9IM58,Darcy Pennell,1409184000
4.0,A1WKEAS58297E5,B00HV9IM58,Amazon Customer,1409184000
5.0,A2KIIQX2TH70MR,B00HVC6WNO,C,1477785600
5.0,AY0ALH6D32GRC,B00HX0TSSA,Ben Masters,1417392000
4.0,A3AWJQRJ0J8QBN,B00HX0TSSA,soundman,1395360000
4.0,A2PC9ZZIFV31B1,B00I3MSBC6,bk,1405382400
2.0,A1D1NIU7AGSDJY,B00I3MSBC6,3589,1477353600
4.0,A1OY1ZCHFXOW2N,B00I3MSBC6,Tiger5678,1458864000
1.0,A3TBMAWIIHKHFN,B00I3MSBC6,Willie V. Hughes,1450224000
5.0,A38JP320EB2W7I,B00I3MSBC6,William Sloan,1446336000
5.0,A1ROKFGQYIU0EC,B00I3MSBC6,Eagle II,1435622400
5.0,A2M7CPXCLYUCTI,B00I3MSBC6,John Bates,1435104000
1.0,AJA9BMAXHGOHQ,B00I3MSBC6,A. Maes,1426118400
5.0,A10M0GF5ZFODYU,B00I3MSBC6,Frank,1425772800
5.0,A49HKBUY81Z0V,B00I3O3LD8,John T. Franklin,1425686400
3.0,A11KQADBYE0UZL,B00I8JNJO4,GLIverson,1402963200
1.0,A27U7Z62JUZAXK,B00IG20XM4,Michael A. Johnson,1393286400
4.0,AEAPGAG8DXQLT,B00IG20XM4,Bruce_in_LA,1399507200
1.0,A8UNKMA6FSVLF,B00IG20XM4,Toby Ross,1394236800
4.0,A2JAEZ0FMAMJVW,B00IIL0SCS,A. H.,1399852800
5.0,A38Z11QP8B702T,B00IIL0SCS,Walter and Louise,1426204800
3.0,A2YNF8D4ADUPD9,B00IIL0SCS,Robert M,1411344000
1.0,AJA9BMAXHGOHQ,B00IIL0SCS,A. Maes,1410998400
2.0,A1R4830GBU8UIM,B00IIL0SCS,PreparedZombie,1407110400
3.0,AXNJFYJRDK7CJ,B00IIL0SCS,Megan Bostic,1403740800
4.0,A2VIX3WXF4HG9T,B00IIL0SCS,Adryenn Ashley,1401926400
4.0,AQ9JTZBF30IW0,B00IIL0SCS,D.J. Frazier,1400803200
4.0,A3H11VW0L01A1T,B00IIL0SCS,Happy  at Home,1400716800
4.0,A2W4014S06NAIT,B00IIL0SCS,Fathom,1400112000
4.0,A10PEXB6XAQ5XF,B00IIL0SCS,Michael Gallagher,1400112000
4.0,A27QXQQOLAMRRR,B00IIL0SCS,Bones,1400112000
3.0,A26X7W5UM5QFT4,B00IIL0SCS,Grits,1400112000
5.0,A3BVN2QBNPBHCR,B00IIL0SCS,Lincoln,1400112000
4.0,A3LZA698SQPCXE,B00IIL0SCS,@TrevorHikes,1400025600
5.0,A16Z2OECAUX8Z4,B00IIL0SCS,M. Pauley,1400025600
5.0,A3G7BEJJCPD6DS,B00IIL0SCS,Clevelander83,1400025600
4.0,A30IP5D5DLHRPA,B00IIL0SCS,Kyle Slayzar,1400025600
4.0,A9LNWA25IM2DX,B00IIL0SCS,R.Suarez,1400025600
3.0,AYNTULRNAIPNY,B00IIL0SCS,Young@Heart,1400025600
5.0,AMBFK6N4JS5Z2,B00IIL0SCS,V. Hutson,1399939200
5.0,A1EMN4T3ROJDOO,B00IIL0SCS,Karen E. Koch,1399939200
4.0,A1U7LS93I03MFW,B00IIL0SCS,Christopher K. Koenigsberg,1399939200
5.0,A38JP320EB2W7I,B00IIL0S8W,William Sloan,1451433600
3.0,AEJAGHLC675A7,B00IIL0S8W,John Williamson,1434931200
1.0,A2YJDECO5R09Z4,B00IIL0S8W,Jonathan W.,1434585600
4.0,A1THNW9Y672UWG,B00IIL0S8W,IRON GIGANTIS,1430611200
5.0,A2TQRAJ048Z23P,B00IIL0S8W,Izoslav Lyubovskiy,1425945600
1.0,A1FW6NVKN9B9VH,B00IIL0S8W,Thriller Fan,1425772800
2.0,AQOFHS4H4ELNU,B00IIL0S8W,EmbeddedFlyer,1422403200
5.0,A116UMJRUHJXIK,B00IIL0S8W,Mr. Smith,1414713600
5.0,A1R4VH5YM1TY5X,B00IIL0S8W,Albert Silver,1412640000
5.0,A21V2WJKZ4OPPW,B00IIL0S8W,JPN,1404950400
4.0,A1LKOIZXPQ9VG0,B00IIL0S8W,Elisa 20,1400112000
5.0,ATJE929ETFFNH,B00IIL0S8W,Fred Woodbridge,1400112000
4.0,A1DG75OT3Y49EM,B00IIL0S8W,Raistlin,1400112000
5.0,A3BVN2QBNPBHCR,B00IIL0S8W,Lincoln,1400112000
4.0,A3AL9NFNWTRV39,B00IIL0S8W,Booklover1335,1400025600
4.0,A30IP5D5DLHRPA,B00IIL0S8W,Kyle Slayzar,1400025600
4.0,A1CVFUQ1PGSIJL,B00IIL0S8W,T. Adlam,1400025600
4.0,A3FOSLM5G1BO63,B00IIL0S8W,Eugene Tenenbaum... Reluctant Reader,1400025600
5.0,A1FDSZISWIXH1A,B00IIL0S8W,Terry,1400025600
4.0,A3H4TIVTTA5IBB,B00IIL0S8W,Brian A. Wolters,1400025600
4.0,AHS6PX6H22WW1,B00IIL0S8W,H. Wang,1399939200
5.0,A3FEGTOLCWXSV4,B00IIL0S8W,Ammy_Evaluator,1399766400
5.0,A3TAS1AG6FMBQW,B00IIL0S8W,Jeri Zerr,1399593600
5.0,AEASNN4Z1IWB2,B00IIL0S8W,Kristine Hale,1399593600
5.0,A2WCFDOCS73PNB,B00IIL0S8W,Gadgetman,1399334400
4.0,A1GYEGLX3P2Y7P,B00IIL0S8W,Shala Kerrigan,1399248000
5.0,A2IFGGXG3YV3Y6,B00IIL0S8W,Chef Scott,1399248000
5.0,AXMPNTJU89DYS,B00IIL0S8W,Bill M.,1399161600
5.0,A3MFORLOKIOEQY,B00IIL0S8W,John Green,1399161600
4.0,A19FRW264WZTGP,B00IIL0S8W,Bunson Honeydew,1399161600
4.0,A2VLF9FE68LFX6,B00IIL0S8W,R. L. H.,1398988800
2.0,A33WMYNNZ32I5I,B00IKD4D1G,Joeb,1458691200
5.0,AB3I74FIW58XI,B00IKD4D1G,Reasonable Reviewer,1451779200
4.0,A38JP320EB2W7I,B00IKD4D1G,William Sloan,1446336000
5.0,A1HC6LHXSO1O2S,B00IKD4D1G,T. L. Dodds,1429315200
5.0,A5IXM5UERV8D2,B00IKD4D1G,"Carl Franklin, JD/PhD",1427846400
5.0,A1I0GKD5FDU0VT,B00IKD4D1G,LD Ross,1427241600
5.0,A27DEOUG09LQXZ,B00IKD4D1G,jrlteach,1424044800
5.0,A2HYFUNGZJX2YE,B00IKD4D1G,Mike,1423094400
5.0,A2TQRAJ048Z23P,B00IKD4D1G,Izoslav Lyubovskiy,1418428800
5.0,AFTXWPUJ2TW8Q,B00ILBO1MS,Steven A. Switzer,1416614400
2.0,A2JRO3OXBHF6EE,B00INB232G,Likes to listen to radio,1412899200
3.0,A3DDDXG42DOA0U,B00INB232G,MAGstar,1405555200
1.0,AB7DXRXIBC8P8,B00IP93PV4,William S. Beller,1396569600
1.0,A2EY1MSMXO6LQ,B00IP93PV4,_NM_,1396396800
5.0,A1KKMKTKZCDJH0,B00IP93PV4,Neil M. Ferguson,1431561600
3.0,A1KGKPWWG61U42,B00IP93PV4,John S. Ruzicka,1428537600
1.0,A2VDRBVFAS3OUA,B00IP93PV4,Nathaniel T. Parsons,1407542400
4.0,A1YCWZWOXLUAY5,B00IP93PV4,Mom of Four Sons,1403568000
4.0,A2T7GZ74MZI0MN,B00IP93PV4,J. Worth,1403136000
4.0,A3FOSLM5G1BO63,B00IP93PV4,Eugene Tenenbaum... Reluctant Reader,1403136000
2.0,A3G7BEJJCPD6DS,B00IP93PV4,Clevelander83,1403049600
4.0,A379DLIAF0MFM5,B00IP93PV4,Tom D.,1403049600
2.0,A30IP5D5DLHRPA,B00IP93PV4,Kyle Slayzar,1403049600
4.0,ATMQEI1LKR6VB,B00IP93PV4,Shevi,1403049600
2.0,A3BVN2QBNPBHCR,B00IP93PV4,Lincoln,1403049600
5.0,A11LNPG39A2ZV4,B00IP93PV4,Kristi Swede,1402963200
3.0,A7H1LWFBE905R,B00IP93PV4,KWJ,1402963200
3.0,A3LZA698SQPCXE,B00IP93PV4,@TrevorHikes,1402963200
2.0,A1UQBFCERIP7VJ,B00IP93PV4,Margaret P.,1402444800
5.0,A2XSY4L7GDHV4W,B00IP93PV4,Bob,1401753600
4.0,A1VLVWTLV3LVHR,B00IP93PV4,Tim Robertson,1401667200
3.0,A2LW5AL0KQ9P1M,B00IP93PV4,Dr. E,1401580800
4.0,A2Z1R98M2XOCEJ,B00IP93PV4,Harold G. Meeks Jr.,1401148800
5.0,A2F2S1L61X1LA9,B00IP93PV4,Bromptonboy,1400544000
5.0,A2J0IBS4PFRO2C,B00IP93PV4,Bakari Chavanu,1400198400
3.0,A2UWPPU5GZLMQZ,B00IP93PV4,Michael McKee,1400025600
1.0,A1ML2HY0RQA64E,B00IP93PV4,Amazon Customer,1399939200
5.0,A3AYSYSLHU26U9,B00IP93PV4,Amazon_Consumer,1398988800
5.0,A3Q7LVUP45XLUZ,B00IP93PV4,Santa Barbara Jim,1396742400
4.0,A2EZTM9WY5B5IL,B00IR8OOPE,Casan,1405209600
4.0,AOEQZLCRMEYXL,B00IR8YM10,Leon Rosiczkowski,1405296000
4.0,A3LJ2XUYKO6F2,B00IRNPQ9W,twinthom,1412121600
2.0,A2HJNR5KRVLKP3,B00IRNPQ9W,robert,1437091200
5.0,AWS9P2FOTIBB3,B00ISV8ZBY,Stan Wilson,1447113600
5.0,A20YF8RJBJEJZY,B00ISV8ZBY,Miguel A. Holguin,1419292800
5.0,A1I1LPF8FZRO2J,B00ISV8ZBY,Alexis Elliot,1419206400
2.0,A1RK2DBFN4EIE2,B00IT6WQDQ,Dadelus,1401753600
1.0,A2DZ52ZINEVZ09,B00IT6WQDQ,aussiger,1482105600
5.0,A1A4BSCU1PX7EX,B00IT6WQDQ,Gene Barker,1471132800
2.0,A18QL4VNZH7DJY,B00IT6WQDQ,Smokin Crow,1470960000
4.0,ANGGNFE8DXGYC,B00IT6WQDQ,Perspectech,1460592000
5.0,A1SKJK2IISNRO2,B00IT6WQDQ,Patti Fischer,1459641600
4.0,A3IB1W0SVED0Z3,B00IT6WQDQ,Mike Powers,1438646400
5.0,AY0ALH6D32GRC,B00IT6WQDQ,Ben Masters,1435104000
1.0,A1PROSFQBIM26A,B00IT6WQDQ,Quotes&amp;More,1428451200
1.0,A1A306IAZ3TM1,B00IT6WQDQ,QK Shopper,1428451200
5.0,A3FA4KYVXG2110,B00IT6WQDQ,Gary Hamby,1425859200
1.0,A3EH5LB79B37Y4,B00IT6WQDQ,Edward J. O&#039;connor,1418947200
4.0,A3L9WM6LGIM0NF,B00IT6WQDQ,JEOSTEEN,1412294400
5.0,A20OIY9CQ4S5JI,B00IT6WQDQ,Sharon Matthews,1412121600
5.0,A3QI15A584OR7Z,B00IU2D3EA,HARRY MARTZ,1423267200
3.0,ALK8KNJXUTX38,B00IU2D3EA,santiago carreo,1421193600
1.0,AXS72HY1AFVEG,B00IU2D3EA,David Alegria,1420675200
3.0,ALK8KNJXUTX38,B00IU2CL9I,santiago carreo,1421193600
5.0,A34VV0DDR0OFE5,B00IVFDZBC,K. R.,1402185600
4.0,A3EXFDGQIG316U,B00IVFDZBC,Less Pain,1396828800
2.0,A3NTIUM5AJMJKA,B00IVFDZBC,MOTU,1453852800
2.0,A1SH9DMYHO89K0,B00IVFDZBC,steven kizer,1447632000
5.0,AOKQZVWCLONRH,B00IVFDZBC,Ursiform,1403740800
5.0,ATJE929ETFFNH,B00IVFDZBC,Fred Woodbridge,1403136000
5.0,A3284KYDZ00BZA,B00IVFDZBC,Erich Maria Remarque,1403136000
4.0,ASD7LAINVLNHC,B00IVFDZBC,Skylark Alauda Thibedeau,1403136000
5.0,A2JAEZ0FMAMJVW,B00IVFDZBC,A. H.,1403136000
5.0,A1WXG10FJ353K0,B00IVFDZBC,M,1403136000
5.0,A3G7BEJJCPD6DS,B00IVFDZBC,Clevelander83,1403049600
4.0,AFICF7DKHTQ87,B00IVFDZBC,Amazon Customer,1403049600
5.0,A3LZA698SQPCXE,B00IVFDZBC,@TrevorHikes,1403049600
4.0,A27E44IWS3B7VD,B00IVFDZBC,silhouette_of_enchantment,1403049600
5.0,A30IP5D5DLHRPA,B00IVFDZBC,Kyle Slayzar,1403049600
5.0,A2AC6GQ24S45GA,B00IVFDZBC,Patrick O,1403049600
5.0,A1FDSZISWIXH1A,B00IVFDZBC,Terry,1402963200
5.0,A105S56ODHGJEK,B00IVFDZBC,Peace Daddy,1402704000
5.0,A2R1HUYHXV7H18,B00IVFDZBC,Bugs,1402704000
5.0,AWIF8AR75LL9L,B00IVFDZBC,Colorgirl,1402704000
5.0,ATMQEI1LKR6VB,B00IVFDZBC,Shevi,1402444800
3.0,A1B6SIX2I161O9,B00IVFDZBC,ring0,1402444800
5.0,A240FRPD4MEXND,B00IVFDZBC,Phyllis Staff,1402444800
4.0,AGFSSC5DBY2HU,B00IVFDZBC,GX,1402272000
5.0,A3TP31S61PPE3G,B00IVFDZBC,AlexJouJou,1402272000
3.0,A2ZBR8FZK88A9Y,B00IVFDR2Y,Mark,1436313600
5.0,A16LFB7BUW611Z,B00IVFDR2Y,F. Becht,1412985600
2.0,A3EXFDGQIG316U,B00IVFDR2Y,Less Pain,1405468800
1.0,A1U98C6PV9IBZA,B00IZLX6AC,Binkie,1401580800
3.0,A7CEP1AKDJXFO,B00IZLX6AC,Old Guy,1400371200
2.0,A2OPWMG3XM3W1T,B00J04F9LW,Tammi,1463443200
3.0,ALFRXNT76PCUY,B00J04F9LW,Robert L Jones,1441497600
5.0,AO8CLH4Z6QRJF,B00J04F9LW,Francisco Lopez,1436659200
5.0,A3VXCD2TWL7JXJ,B00J04F9LW,ZoMB,1431907200
4.0,AM710FPMDASUB,B00J04F9LW,David,1424649600
5.0,AYKFN6Z2Q457S,B00J04F9LW,Alfie,1419638400
3.0,A3QC20LI56TI5B,B00J04F9LW,Josh O.,1419033600
5.0,A272VKNOOKIN1R,B00J04F9LW,rose,1418774400
5.0,A1C2F0FCRDHXZY,B00J04F9LW,Plow Boy,1413504000
5.0,AKSS684TUJQX3,B00J04F9LW,"Bob Hale,",1410652800
1.0,AL6ZFAIQCQAEL,B00J04F9LW,wilson xu,1406160000
4.0,A1MH90R0ADMIK0,B00J04F9LW,Tommy A. Bird,1402617600
5.0,A1U98C6PV9IBZA,B00J04F9LW,Binkie,1401580800
4.0,A34VV0DDR0OFE5,B00JAD6G9M,K. R.,1458432000
5.0,A23J4S3ZHX48AU,B00JC5Y4FQ,Pearlie,1446076800
3.0,A2UXDOS0WFZCWQ,B00JC5Y4FQ,Amazon Customer,1443484800
5.0,A24ET4BPOVKRHJ,B00JC5Y4FQ,Amazon Customer,1429660800
5.0,A3NMEF3MJ0A3PL,B00JC5Y4FQ,R. Callicotte,1428019200
5.0,A3MQAQT8C6D1I7,B00JC5Y4FQ,RenaissanceMan,1422403200
3.0,A1G9JCB54XMLAW,B00JC5Y6WM,Amazon Customer,1481068800
5.0,A1OY2LBE1C59ZX,B00JC5Y6WM,JG,1455667200
5.0,A9P4Q7KX35RS2,B00JC5Y4FQ,L Jones,1417651200
5.0,A1GNYKVAT4ZHT1,B00JC5Y6WM,Buzz Stephens,1438732800
2.0,A3DDDXG42DOA0U,B00JC5Y4FQ,MAGstar,1412208000
5.0,A2HV76MYH7UL3S,B00JC5Y6WM,Dale in Texas,1425513600
3.0,A19RW25Q6206I3,B00JC5Y4FQ,So Many Tools,1405900800
4.0,A7C77J4MH94B6,B00JC5Y4FQ,Maxwell Edison,1405468800
5.0,A39YD0WJW7NOUL,B00JC5Y4FQ,Gerald P. Lemke,1405382400
5.0,A225G2TFM76GYX,B00JC5Y4FQ,J. White,1405123200
5.0,AUV3OR951650C,B00JC5Y4FQ,Mommymemommy,1405036800
5.0,A2PREU4LOFQRB1,B00JC5Y4FQ,RYZEN,1404691200
3.0,A2JAEZ0FMAMJVW,B00JC5Y4FQ,A. H.,1404604800
4.0,ASY25YMTIC2A9,B00JC5Y4FQ,Grace,1404172800
3.0,A13EQE9EY2ET93,B00JC5Y4FQ,Daviangel,1404000000
4.0,A3G007LQX6KGOD,B00JC5Y4FQ,SevereWX,1404000000
2.0,A3RZOPQ42Q50B1,B00JC5Y4FQ,Christina Paul,1403740800
4.0,A1HBI9BBQIG1NH,B00JC5Y4FQ,Ward Lamb,1403740800
5.0,A3H11VW0L01A1T,B00JC5Y6WM,Happy  at Home,1406764800
4.0,AYNRALJ4X1COS,B00JC5Y6WM,Jon,1405900800
4.0,A7C77J4MH94B6,B00JC5Y6WM,Maxwell Edison,1405468800
5.0,ADFLPF6FI3W0O,B00JC5Y6WM,ASP,1405468800
4.0,A7H1LWFBE905R,B00JC5Y6WM,KWJ,1405296000
5.0,A2D66KSHQQHOSD,B00JC5Y6WM,Green Level Clearance,1405209600
5.0,A225G2TFM76GYX,B00JC5Y6WM,J. White,1405123200
4.0,A3FOSLM5G1BO63,B00JC5Y6WM,Eugene Tenenbaum... Reluctant Reader,1404604800
5.0,ATANE2SC44592,B00JC5Y6WM,Loves those books,1404604800
5.0,A105S56ODHGJEK,B00JC5Y6WM,Peace Daddy,1404518400
5.0,A3VI2VETB90ZG5,B00JC5Y6WM,J. Sullivan,1404259200
3.0,A3O0GVCFV59SZ5,B00JC5Y4FQ,Michael and Julie,1403740800
2.0,A209G57KXCBF4C,B00JC5Y4FQ,iReview,1403740800
5.0,ADFLPF6FI3W0O,B00JC5Y4FQ,ASP,1403654400
4.0,A1MDDJ2XUPZZOE,B00JC5Y4FQ,K. Cade,1403568000
4.0,A3FOSLM5G1BO63,B00JC5Y4FQ,Eugene Tenenbaum... Reluctant Reader,1403395200
2.0,ABQWMANK4AR63,B00JC5Y4FQ,JDThird,1403308800
4.0,A15T9G38F589KM,B00JC5Y4FQ,knitting ninja,1403308800
5.0,A3LZA698SQPCXE,B00JC5Y4FQ,@TrevorHikes,1403222400
4.0,AHS6PX6H22WW1,B00JC5Y6WM,H. Wang,1404259200
5.0,A1WXG10FJ353K0,B00JC5Y6WM,M,1404259200
5.0,A1V3TRGWOMA8LC,B00JC5Y6WM,James Beswick,1404172800
4.0,A10Y058K7B96C6,B00JC5Y6WM,midnight122,1404086400
5.0,AVFJ327UXPXLF,B00JC5Y6WM,Jerry Helsing,1404086400
5.0,A34VV0DDR0OFE5,B00JC5Y6WM,K. R.,1404086400
4.0,A3H4TIVTTA5IBB,B00JC5Y6WM,Brian A. Wolters,1404086400
5.0,A2068BC3ZXAVJQ,B00JC5Y6WM,scesq,1404000000
5.0,AXMPNTJU89DYS,B00JC5Y6WM,Bill M.,1403913600
3.0,A1J75JJ0Q2OEJN,B00JC5Y4FQ,Wilder K. Raven,1403136000
3.0,ALVYD6HBLYI0W,B00JC5Y4FQ,D. Johnson,1403049600
2.0,ACHTDPEQYSEQL,B00JC5Y4FQ,mhnstr,1402531200
2.0,A3CG93783LP0FO,B00JC5Y4FQ,Yarii (cat mom),1402444800
1.0,A3NHUQ33CFH3VM,B00JC5Y4FQ,Greeny,1402185600
4.0,A1BEKAQQGP8CMF,B00JC5Y6WM,Big Red,1403913600
5.0,A1PI8VBCXXSGC7,B00JC5Y6WM,Lynn,1403913600
5.0,A3CG6YLYZJXQG4,B00JC5Y6WM,Tracy Rowan,1403827200
5.0,A3LH77PBDFEO3F,B00JC5Y6WM,G. E. Williams,1403740800
5.0,A1GYEGLX3P2Y7P,B00JC5Y6WM,Shala Kerrigan,1403740800
5.0,A16YMCFWGSFGS9,B00JC5Y6WM,Alla S.,1403740800
1.0,AN2F1ZFV5OAFW,B00JC5Y6WM,Daddy Dave,1400889600
5.0,A3ME988R0HN3PB,B00JC5Y6YA,Edwin,1483401600
5.0,A2XU4MIAO36GRL,B00JC5Y6YA,Hondo,1471478400
5.0,AC2GKIV3O1UII,B00JC5Y6YA,BR,1469404800
3.0,A3S58J9HNVKP32,B00JC5Y6YA,The Bard William Shakespeare,1468540800
5.0,A12YN0X0CRN1AV,B00JC5Y6YA,Dora,1465171200
5.0,A31YYDDZNM6NAG,B00JC5Y6YA,Roger James,1463443200
5.0,A2KDTSSL0FWOE4,B00JC5Y6YA,Ernest Santos,1463097600
5.0,A24ET4BPOVKRHJ,B00JC5Y6YA,Amazon Customer,1460678400
5.0,A2BLGCXUR8IT79,B00JC5Y6YA,Tech Reader,1459555200
5.0,A1TJV4GP49WYG8,B00JC5Y6YA,John Balough,1458172800
3.0,AYZWHKBLAJ75O,B00JC5Y6YA,Larry J. Godfrey,1452556800
5.0,A1Y1SGZB6T9RYM,B00JC5Y6YA,JLAW,1452211200
5.0,A19TBBLWIXAH4C,B00JC5Y6YA,tom,1445212800
5.0,A2Z1EWUSKS64KY,B00JC5Y6YA,Nimzo-Karpov,1442275200
4.0,APADTEN8OKDDT,B00JC5Y6YA,Bruce Dudley,1442102400
4.0,A9I5M2OT66XAX,B00JC5Y6YA,Adit,1441670400
5.0,A1QVQ7UJY4VASG,B00JC5Y6YA,Margie Read,1440201600
4.0,A1FGEAEGWVYJ2I,B00JC5Y6YA,Debra,1434672000
5.0,A38Z11QP8B702T,B00JC5Y6YA,Walter and Louise,1434240000
3.0,AVFEPLJP6EVOO,B00JC5Y6YA,Henry Greenfield,1432598400
5.0,AZXQ0WME7X6UT,B00JC5Y6YA,Richard Franks,1427932800
2.0,ANFRSLQ583FE4,B00JC5Y6YA,sticks,1427673600
3.0,A2MJ03J7EHVSCI,B00JC5Y6YA,DON   THORNTON,1424822400
4.0,A2T91VWRHRM3KH,B00JC5Y6YA,Merrifield Winters,1419811200
5.0,A1V643N3QXV31H,B00JC5Y6YA,Maury Fisher,1419465600
4.0,A29PE8R32252G5,B00JC5Y6YA,garyedavidson,1416355200
5.0,A1FYX3RHM6B6EX,B00JC5Y6YA,Alexander Kogan,1412640000
5.0,A23TGI02RB7JC,B00JC5Y6YA,Marilyn J. Adams,1406246400
4.0,A1P0JSFW184ZXJ,B00JC5Y6YA,Geek Girl,1405900800
5.0,AX329NHW6B7BA,B00JC5Y6YA,Kindle Customer Abby,1405814400
4.0,AAEHOTZ1GRAUX,B00JC5Y6YA,Jim Bernheimer,1405555200
5.0,AE0337VVP8MRM,B00JC5Y6YA,Eric B. Borgman,1405555200
5.0,A3BVN2QBNPBHCR,B00JC5Y6YA,Lincoln,1405468800
3.0,A3P8ZDHC7XSKSE,B00JC5Y6YA,Ravenskya,1404777600
4.0,A2GKWC2UIDRZ42,B00JC5Y6YA,Daysong Reflections,1404691200
5.0,A2IFGGXG3YV3Y6,B00JC5Y6YA,Chef Scott,1404691200
3.0,A3FOSLM5G1BO63,B00JC5Y6YA,Eugene Tenenbaum... Reluctant Reader,1404604800
5.0,A24B990VP9QC6C,B00JC5Y6YA,Cathy Stucker,1404259200
4.0,AWIF8AR75LL9L,B00JC5Y6YA,Colorgirl,1404172800
5.0,A3A90CELVLOUP6,B00JC5Y6YA,Nanciejeanne,1404086400
4.0,A2503LT8PZIHAD,B00JC5Y6YA,Trouble,1404086400
4.0,A312UBIOP091MH,B00JC5Y6YA,jeanneserenity,1404000000
4.0,AQB4DH57MSZSC,B00JC5Y6YA,Amazon Customer,1404000000
